user_id,record_date,record_year,record_month,record_month_name,age,age_group,gender,education_level,employment_status,job_title,region,monthly_income_usd,annual_income_usd,monthly_expenses_usd,annual_expenses_usd,monthly_surplus_usd,expense_to_income_ratio,savings_usd,savings_rate,savings_to_income_ratio,emergency_fund_months,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,emi_to_income_ratio,loan_interest_rate_pct,debt_to_income_ratio,credit_score,income_group,financial_health_category
U11859,2024-03-25,2024,3,March,48,45-54,Female,Bachelor,Employed,Student,Europe,5439.73,65276.76,1942.32,23307.84,3497.41,0.36,298467.31,0.64,4.57,153.67,No,None,0.0,0,0.0,0.0,0.0,0.0,420,Middle,Healthy
U11860,2023-12-23,2023,12,December,24,18-24,Female,High School,Employed,Student,Asia,5529.53,66354.36,4651.59,55819.08,877.94,0.84,284979.87,0.16,4.29,61.27,No,None,0.0,0,0.0,0.0,0.0,0.0,450,Middle,Needs Attention
U11861,2024-07-18,2024,7,July,67,65+,Female,Other,Unemployed,Accountant,Asia,4185.69,50228.28,2847.21,34166.52,-4407.85,0.68,416229.44,-1.05,8.29,146.19,Yes,Home,293785.9,300,5746.33,1.37,23.4,1.37,607,Middle,Needs Attention
U11862,2024-07-05,2024,7,July,18,18-24,Male,Master,Employed,Doctor,Asia,3400.14,40801.68,1780.27,21363.24,1619.87,0.52,120031.84,0.48,2.94,67.42,No,None,0.0,0,0.0,0.0,0.0,0.0,455,Lower-Middle,Moderate
U11863,2021-09-14,2021,9,September,38,35-44,Male,Bachelor,Employed,Teacher,Europe,7470.2,89642.4,3293.06,39516.72,4177.14,0.44,765942.02,0.56,8.54,232.59,No,None,0.0,0,0.0,0.0,0.0,0.0,535,Upper-Middle,Healthy
U11864,2022-10-20,2022,10,October,48,45-54,Male,Other,Self-employed,Manager,Asia,3846.07,46152.84,1755.6,21067.2,2090.47,0.46,9913.94,0.54,0.21,5.65,No,None,0.0,0,0.0,0.0,0.0,0.0,342,Lower-Middle,Healthy
U11865,2022-07-10,2022,7,July,60,55-64,Other,Other,Unemployed,Manager,Africa,4520.98,54251.76,2184.03,26208.36,-4313.53,0.48,145119.27,-0.95,2.67,66.45,Yes,Home,403147.63,360,6650.48,1.47,19.74,1.47,401,Middle,Needs Attention
U11866,2024-08-08,2024,8,August,43,35-44,Male,High School,Employed,Teacher,Asia,3470.25,41643.0,2277.66,27331.92,1192.59,0.66,314226.93,0.34,7.55,137.96,No,None,0.0,0,0.0,0.0,0.0,0.0,433,Lower-Middle,Moderate
U11867,2025-04-22,2025,4,April,47,45-54,Female,Bachelor,Employed,Salesperson,Africa,5891.01,70692.12,3330.84,39970.08,894.42,0.57,100091.33,0.15,1.42,30.05,Yes,Education,266313.42,300,1665.75,0.28,5.69,0.28,455,Middle,Moderate
U11868,2024-10-28,2024,10,October,30,25-34,Female,Bachelor,Self-employed,Accountant,Africa,500.0,6000.0,339.78,4077.36,-12364.87,0.68,15186.04,-24.73,2.53,44.69,Yes,Business,470084.59,60,12525.09,25.05,20.27,25.05,679,Low,Needs Attention
U11869,2025-06-22,2025,6,June,58,55-64,Male,Master,Self-employed,Student,Africa,4510.17,54122.04,2980.24,35762.88,1529.93,0.66,80581.64,0.34,1.49,27.04,No,None,0.0,0,0.0,0.0,0.0,0.0,531,Middle,Moderate
U11870,2022-08-02,2022,8,August,20,18-24,Male,Bachelor,Employed,Accountant,Europe,1266.48,15197.76,849.98,10199.76,416.5,0.67,47219.21,0.33,3.11,55.55,No,None,0.0,0,0.0,0.0,0.0,0.0,723,Low,Moderate
U11871,2023-08-25,2023,8,August,36,35-44,Male,Bachelor,Student,Teacher,Europe,5789.67,69476.04,1953.42,23441.04,-13076.46,0.34,461962.06,-2.26,6.65,236.49,Yes,Education,193446.67,12,16912.71,2.92,8.95,2.92,795,Middle,Needs Attention
U11872,2022-05-01,2022,5,May,19,18-24,Male,Bachelor,Employed,Doctor,Africa,3050.74,36608.88,2066.7,24800.4,-13551.07,0.68,54298.17,-4.44,1.48,26.27,Yes,Home,288290.09,24,14535.11,4.76,19.02,4.76,751,Lower-Middle,Needs Attention
U11873,2025-06-11,2025,6,June,34,25-34,Male,Master,Employed,Salesperson,North America,2709.27,32511.24,1518.83,18225.96,1190.44,0.56,134930.86,0.44,4.15,88.84,No,None,0.0,0,0.0,0.0,0.0,0.0,360,Lower-Middle,Moderate
U11874,2025-03-24,2025,3,March,54,45-54,Female,Bachelor,Self-employed,Teacher,North America,6167.39,74008.68,3428.5,41142.0,-7616.56,0.56,347336.42,-1.23,4.69,101.31,Yes,Car,428795.15,180,10355.45,1.68,28.56,1.68,542,Upper-Middle,Needs Attention
U11875,2022-10-31,2022,10,October,20,18-24,Male,Master,Employed,Driver,North America,3922.34,47068.08,2985.53,35826.36,936.81,0.76,282345.54,0.24,6.0,94.57,No,None,0.0,0,0.0,0.0,0.0,0.0,301,Lower-Middle,Needs Attention
U11876,2022-07-30,2022,7,July,57,55-64,Female,Bachelor,Self-employed,Unemployed,Other,2729.4,32752.8,2451.44,29417.28,277.96,0.9,129791.34,0.1,3.96,52.94,No,None,0.0,0,0.0,0.0,0.0,0.0,351,Lower-Middle,Needs Attention
U11877,2022-12-24,2022,12,December,60,55-64,Female,Bachelor,Employed,Manager,North America,500.0,6000.0,212.07,2544.84,287.93,0.42,53729.43,0.58,8.95,253.36,No,None,0.0,0,0.0,0.0,0.0,0.0,600,Low,Healthy
U11878,2023-06-15,2023,6,June,64,55-64,Male,Bachelor,Employed,Unemployed,North America,4375.02,52500.24,2180.9,26170.8,2194.12,0.5,148656.26,0.5,2.83,68.16,No,None,0.0,0,0.0,0.0,0.0,0.0,573,Middle,Healthy
U11879,2023-06-27,2023,6,June,27,25-34,Male,High School,Employed,Student,Europe,3898.39,46780.68,2115.96,25391.52,1782.43,0.54,307792.88,0.46,6.58,145.46,No,None,0.0,0,0.0,0.0,0.0,0.0,412,Lower-Middle,Moderate
U11880,2024-05-11,2024,5,May,55,55-64,Male,Bachelor,Unemployed,Doctor,Africa,3116.03,37392.36,1412.48,16949.76,1703.55,0.45,224613.81,0.55,6.01,159.02,No,None,0.0,0,0.0,0.0,0.0,0.0,839,Lower-Middle,Healthy
U11881,2022-06-16,2022,6,June,21,18-24,Female,Bachelor,Employed,Engineer,Europe,3690.42,44285.04,2342.26,28107.12,1348.16,0.63,84482.67,0.37,1.91,36.07,No,None,0.0,0,0.0,0.0,0.0,0.0,623,Lower-Middle,Moderate
U11882,2024-10-15,2024,10,October,20,18-24,Male,High School,Employed,Salesperson,Europe,1687.33,20247.96,531.88,6382.56,-11106.23,0.32,191682.25,-6.58,9.47,360.39,Yes,Car,498975.3,240,12261.68,7.27,29.4,7.27,623,Low,Needs Attention
U11883,2023-02-12,2023,2,February,35,35-44,Female,Master,Employed,Salesperson,Other,4474.17,53690.04,2945.85,35350.2,1528.32,0.66,196120.88,0.34,3.65,66.58,No,None,0.0,0,0.0,0.0,0.0,0.0,718,Middle,Moderate
U11884,2023-11-04,2023,11,November,31,25-34,Male,Bachelor,Self-employed,Doctor,North America,7893.79,94725.48,6148.29,73779.48,-1836.59,0.78,312303.5,-0.23,3.3,50.8,Yes,Home,479649.19,300,3582.09,0.45,7.62,0.45,513,Upper-Middle,Needs Attention
U11885,2024-12-06,2024,12,December,30,25-34,Male,Master,Employed,Salesperson,Asia,2480.15,29761.8,1632.92,19595.04,847.23,0.66,38357.57,0.34,1.29,23.49,No,None,0.0,0,0.0,0.0,0.0,0.0,647,Lower-Middle,Moderate
U11886,2024-03-26,2024,3,March,67,65+,Male,High School,Employed,Engineer,Europe,4056.34,48676.08,1846.37,22156.44,2209.97,0.46,436018.75,0.54,8.96,236.15,No,None,0.0,0,0.0,0.0,0.0,0.0,759,Middle,Healthy
U11887,2022-04-03,2022,4,April,51,45-54,Male,Other,Employed,Teacher,Other,3231.08,38772.96,1347.55,16170.6,1883.53,0.42,360959.62,0.58,9.31,267.86,No,None,0.0,0,0.0,0.0,0.0,0.0,825,Lower-Middle,Healthy
U11888,2023-09-02,2023,9,September,67,65+,Female,Bachelor,Student,Manager,North America,3831.87,45982.44,3125.2,37502.4,706.67,0.82,346237.65,0.18,7.53,110.79,No,None,0.0,0,0.0,0.0,0.0,0.0,731,Lower-Middle,Needs Attention
U11889,2022-12-21,2022,12,December,62,55-64,Male,Master,Employed,Accountant,Europe,5098.7,61184.4,1870.92,22451.04,3227.78,0.37,139719.6,0.63,2.28,74.68,No,None,0.0,0,0.0,0.0,0.0,0.0,837,Middle,Healthy
U11890,2022-05-04,2022,5,May,58,55-64,Female,Master,Self-employed,Teacher,Asia,3193.64,38323.68,1100.18,13202.16,2093.46,0.34,46642.79,0.66,1.22,42.4,No,None,0.0,0,0.0,0.0,0.0,0.0,830,Lower-Middle,Healthy
U11891,2023-10-08,2023,10,October,42,35-44,Female,PhD,Employed,Accountant,North America,500.0,6000.0,208.01,2496.12,291.99,0.42,58161.42,0.58,9.69,279.61,No,None,0.0,0,0.0,0.0,0.0,0.0,302,Low,Healthy
U11892,2022-02-13,2022,2,February,22,18-24,Female,High School,Unemployed,Accountant,Africa,3765.81,45189.72,1487.65,17851.8,2278.16,0.4,332661.84,0.6,7.36,223.62,No,None,0.0,0,0.0,0.0,0.0,0.0,490,Lower-Middle,Healthy
U11893,2023-02-05,2023,2,February,38,35-44,Female,Master,Employed,Manager,Africa,6150.82,73809.84,5318.41,63820.92,-2908.31,0.86,144772.07,-0.47,1.96,27.22,Yes,Car,116896.6,36,3740.72,0.61,9.43,0.61,736,Upper-Middle,Needs Attention
U11894,2021-10-16,2021,10,October,41,35-44,Male,Bachelor,Student,Driver,North America,5019.72,60236.64,3177.79,38133.48,1841.93,0.63,581997.89,0.37,9.66,183.15,No,None,0.0,0,0.0,0.0,0.0,0.0,309,Middle,Moderate
U11895,2024-04-30,2024,4,April,46,45-54,Male,High School,Employed,Accountant,North America,4609.4,55312.8,2881.99,34583.88,1727.41,0.63,337625.43,0.37,6.1,117.15,No,None,0.0,0,0.0,0.0,0.0,0.0,463,Middle,Moderate
U11896,2022-11-08,2022,11,November,50,45-54,Male,High School,Self-employed,Teacher,North America,4604.35,55252.2,4117.26,49407.12,-5973.73,0.89,533019.79,-1.3,9.65,129.46,Yes,Education,300217.69,120,6460.82,1.4,23.24,1.4,540,Middle,Needs Attention
U11897,2021-09-14,2021,9,September,29,25-34,Male,Other,Employed,Doctor,Africa,1501.51,18018.12,503.86,6046.32,-6200.12,0.34,176493.01,-4.13,9.8,350.28,Yes,Business,375451.93,180,7197.77,4.79,22.15,4.79,320,Low,Needs Attention
U11898,2023-06-05,2023,6,June,52,45-54,Male,High School,Self-employed,Driver,Africa,2674.17,32090.04,1107.87,13294.44,-5529.22,0.41,162835.03,-2.07,5.07,146.98,Yes,Car,286066.11,240,7095.52,2.65,29.68,2.65,409,Lower-Middle,Needs Attention
U11899,2025-01-12,2025,1,January,26,25-34,Male,Master,Unemployed,Doctor,Other,8301.99,99623.88,6496.78,77961.36,-15878.7,0.78,174282.59,-1.91,1.75,26.83,Yes,Car,198010.59,12,17683.91,2.13,12.98,2.13,562,Upper-Middle,Needs Attention
U11900,2024-11-26,2024,11,November,62,55-64,Female,High School,Employed,Salesperson,Other,2223.12,26677.44,837.29,10047.48,-4586.37,0.38,164464.26,-2.06,6.16,196.42,Yes,Car,342661.94,240,5972.2,2.69,20.56,2.69,724,Lower-Middle,Needs Attention
U11901,2023-08-13,2023,8,August,47,45-54,Male,Master,Student,Salesperson,Africa,3799.99,45599.88,2388.88,28666.56,604.47,0.63,398710.92,0.16,8.74,166.9,Yes,Business,38116.96,120,806.64,0.21,22.72,0.21,527,Lower-Middle,Moderate
U11902,2024-06-29,2024,6,June,18,18-24,Female,Master,Unemployed,Salesperson,Asia,4929.18,59150.16,1970.23,23642.76,2958.95,0.4,556534.15,0.6,9.41,282.47,No,None,0.0,0,0.0,0.0,0.0,0.0,748,Middle,Healthy
U11903,2024-03-11,2024,3,March,60,55-64,Female,High School,Employed,Accountant,North America,4256.68,51080.16,3450.35,41404.2,-16953.84,0.81,497543.58,-3.98,9.74,144.2,Yes,Home,481382.48,36,17760.17,4.17,19.47,4.17,497,Middle,Needs Attention
U11904,2024-03-09,2024,3,March,24,18-24,Male,High School,Employed,Driver,Europe,6614.98,79379.76,5663.54,67962.48,951.44,0.86,551261.18,0.14,6.94,97.34,No,None,0.0,0,0.0,0.0,0.0,0.0,365,Upper-Middle,Needs Attention
U11905,2022-03-15,2022,3,March,22,18-24,Female,Bachelor,Employed,Engineer,Africa,6927.61,83131.32,3877.87,46534.44,3049.74,0.56,378780.39,0.44,4.56,97.68,No,None,0.0,0,0.0,0.0,0.0,0.0,608,Upper-Middle,Moderate
U11906,2022-08-12,2022,8,August,61,55-64,Male,High School,Self-employed,Manager,Asia,5843.33,70119.96,2675.92,32111.04,-1029.12,0.46,680680.88,-0.18,9.71,254.37,Yes,Business,255792.69,360,4196.53,0.72,19.63,0.72,398,Middle,Needs Attention
U11907,2024-11-15,2024,11,November,34,25-34,Female,Bachelor,Employed,Teacher,North America,4301.39,51616.68,2701.06,32412.72,1600.33,0.63,445894.45,0.37,8.64,165.08,No,None,0.0,0,0.0,0.0,0.0,0.0,562,Middle,Moderate
U11908,2022-06-03,2022,6,June,44,35-44,Male,Master,Employed,Accountant,Other,4271.87,51262.44,1775.58,21306.96,-1882.36,0.42,505350.4,-0.44,9.86,284.61,Yes,Car,209218.11,60,4378.65,1.02,9.35,1.02,782,Middle,Needs Attention
U11909,2024-09-07,2024,9,September,67,65+,Female,Other,Employed,Driver,Other,4343.13,52117.56,1886.4,22636.8,2456.73,0.43,287962.8,0.57,5.53,152.65,No,None,0.0,0,0.0,0.0,0.0,0.0,410,Middle,Healthy
U11910,2022-12-15,2022,12,December,24,18-24,Male,High School,Employed,Manager,Europe,4912.43,58949.16,3588.2,43058.4,1014.22,0.73,577687.48,0.21,9.8,161.0,Yes,Car,9778.82,36,310.01,0.06,8.79,0.06,422,Middle,Needs Attention
U11911,2022-03-16,2022,3,March,48,45-54,Male,High School,Employed,Teacher,Europe,5613.56,67362.72,4027.26,48327.12,1586.3,0.72,142792.71,0.28,2.12,35.46,No,None,0.0,0,0.0,0.0,0.0,0.0,565,Middle,Needs Attention
U11912,2024-04-24,2024,4,April,32,25-34,Male,High School,Employed,Accountant,Europe,2146.87,25762.44,996.44,11957.28,-5805.67,0.46,213596.07,-2.7,8.29,214.36,Yes,Car,226556.1,36,6956.1,3.24,6.62,3.24,765,Lower-Middle,Needs Attention
U11913,2024-01-13,2024,1,January,26,25-34,Male,Bachelor,Employed,Accountant,Europe,500.0,6000.0,227.27,2727.24,272.73,0.45,8901.58,0.55,1.48,39.17,No,None,0.0,0,0.0,0.0,0.0,0.0,734,Low,Healthy
U11914,2023-09-08,2023,9,September,45,45-54,Female,Other,Employed,Accountant,Asia,5915.4,70984.8,2112.15,25345.8,3803.25,0.36,61446.89,0.64,0.87,29.09,No,None,0.0,0,0.0,0.0,0.0,0.0,312,Middle,Healthy
U11915,2024-09-05,2024,9,September,42,35-44,Female,High School,Employed,Student,Africa,500.0,6000.0,385.09,4621.08,114.91,0.77,26023.4,0.23,4.34,67.58,No,None,0.0,0,0.0,0.0,0.0,0.0,616,Low,Needs Attention
U11916,2024-02-04,2024,2,February,36,35-44,Female,High School,Employed,Manager,Asia,3510.51,42126.12,2014.22,24170.64,-2387.18,0.57,215469.28,-0.68,5.11,106.97,Yes,Business,390130.2,120,3883.47,1.11,3.64,1.11,531,Lower-Middle,Needs Attention
U11917,2022-12-18,2022,12,December,65,65+,Female,Bachelor,Employed,Manager,Africa,6369.95,76439.4,4315.25,51783.0,-1629.27,0.68,118763.78,-0.26,1.55,27.52,Yes,Home,250577.41,120,3683.97,0.58,12.61,0.58,515,Upper-Middle,Needs Attention
U11918,2024-03-30,2024,3,March,64,55-64,Female,Master,Employed,Accountant,Other,500.0,6000.0,298.69,3584.28,-9371.36,0.6,45668.76,-18.74,7.61,152.9,Yes,Car,388195.26,60,9572.67,19.15,16.64,19.15,347,Low,Needs Attention
U11919,2023-02-06,2023,2,February,30,25-34,Female,Bachelor,Employed,Manager,North America,5403.72,64844.64,3874.37,46492.44,1529.35,0.72,448159.3,0.28,6.91,115.67,No,None,0.0,0,0.0,0.0,0.0,0.0,690,Middle,Needs Attention
U11920,2023-09-11,2023,9,September,62,55-64,Female,Bachelor,Self-employed,Manager,North America,2982.51,35790.12,2339.99,28079.88,642.52,0.78,162246.93,0.22,4.53,69.34,No,None,0.0,0,0.0,0.0,0.0,0.0,502,Lower-Middle,Needs Attention
U11921,2024-07-14,2024,7,July,29,25-34,Female,Bachelor,Self-employed,Student,Africa,4092.63,49111.56,3204.16,38449.92,888.47,0.78,348313.0,0.22,7.09,108.71,No,None,0.0,0,0.0,0.0,0.0,0.0,702,Middle,Needs Attention
U11922,2025-03-01,2025,3,March,29,25-34,Female,Master,Unemployed,Salesperson,Asia,4962.79,59553.48,3723.53,44682.36,1239.26,0.75,384663.88,0.25,6.46,103.31,No,None,0.0,0,0.0,0.0,0.0,0.0,415,Middle,Needs Attention
U11923,2022-12-31,2022,12,December,27,25-34,Female,Bachelor,Employed,Driver,Other,5986.28,71835.36,4274.08,51288.96,1712.2,0.71,174958.97,0.29,2.44,40.93,No,None,0.0,0,0.0,0.0,0.0,0.0,519,Middle,Needs Attention
U11924,2022-12-16,2022,12,December,25,25-34,Female,PhD,Self-employed,Manager,Europe,5150.25,61803.0,2348.35,28180.2,-4660.62,0.46,512204.91,-0.9,8.29,218.11,Yes,Home,85878.82,12,7462.52,1.45,7.8,1.45,505,Middle,Needs Attention
U11925,2021-12-24,2021,12,December,24,18-24,Female,High School,Unemployed,Manager,Europe,2872.34,34468.08,1789.49,21473.88,-5007.79,0.62,69897.02,-1.74,2.03,39.06,Yes,Home,69193.8,12,6090.64,2.12,10.23,2.12,415,Lower-Middle,Needs Attention
U11926,2024-08-19,2024,8,August,55,55-64,Female,Bachelor,Self-employed,Accountant,Asia,6113.42,73361.04,3658.49,43901.88,2454.93,0.6,700785.41,0.4,9.55,191.55,No,None,0.0,0,0.0,0.0,0.0,0.0,754,Upper-Middle,Moderate
U11927,2023-06-09,2023,6,June,37,35-44,Female,Master,Employed,Driver,North America,5385.29,64623.48,4195.09,50341.08,1190.2,0.78,181169.9,0.22,2.8,43.19,No,None,0.0,0,0.0,0.0,0.0,0.0,340,Middle,Needs Attention
U11928,2025-02-26,2025,2,February,40,35-44,Male,Master,Employed,Student,Asia,3961.86,47542.32,2063.5,24762.0,-5406.74,0.52,467733.13,-1.36,9.84,226.67,Yes,Education,318688.87,60,7305.1,1.84,13.33,1.84,312,Lower-Middle,Needs Attention
U11929,2023-11-16,2023,11,November,46,45-54,Female,Master,Employed,Accountant,Europe,1602.73,19232.76,566.76,6801.12,-4905.75,0.35,114628.67,-3.06,5.96,202.25,Yes,Education,454632.67,360,5941.72,3.71,15.53,3.71,426,Low,Needs Attention
U11930,2024-03-02,2024,3,March,31,25-34,Male,PhD,Student,Driver,North America,2289.11,27469.32,894.36,10732.32,1394.75,0.39,197831.36,0.61,7.2,221.2,No,None,0.0,0,0.0,0.0,0.0,0.0,350,Lower-Middle,Healthy
U11931,2024-10-06,2024,10,October,44,35-44,Male,Bachelor,Self-employed,Student,Europe,7687.77,92253.24,5395.83,64749.96,-4980.31,0.7,780574.81,-0.65,8.46,144.66,Yes,Business,146330.84,24,7272.25,0.95,17.53,0.95,485,Upper-Middle,Needs Attention
U11932,2024-04-06,2024,4,April,29,25-34,Male,Other,Employed,Salesperson,Other,938.01,11256.12,644.78,7737.36,293.23,0.69,93764.26,0.31,8.33,145.42,No,None,0.0,0,0.0,0.0,0.0,0.0,643,Low,Moderate
U11933,2022-02-12,2022,2,February,40,35-44,Male,Master,Unemployed,Salesperson,Europe,2363.02,28356.24,1469.8,17637.6,893.22,0.62,283270.53,0.38,9.99,192.73,No,None,0.0,0,0.0,0.0,0.0,0.0,681,Lower-Middle,Moderate
U11934,2021-11-12,2021,11,November,50,45-54,Male,Bachelor,Student,Student,Other,1207.34,14488.08,1001.63,12019.56,205.71,0.83,122536.12,0.17,8.46,122.34,No,None,0.0,0,0.0,0.0,0.0,0.0,661,Low,Needs Attention
U11935,2022-09-21,2022,9,September,55,55-64,Female,Master,Unemployed,Doctor,Europe,3676.72,44120.64,1543.27,18519.24,2133.45,0.42,191716.9,0.58,4.35,124.23,No,None,0.0,0,0.0,0.0,0.0,0.0,739,Lower-Middle,Healthy
U11936,2024-01-19,2024,1,January,21,18-24,Female,Master,Employed,Engineer,Africa,4817.34,57808.08,3087.83,37053.96,-3513.22,0.64,22293.18,-0.73,0.39,7.22,Yes,Business,442510.19,180,5242.73,1.09,11.76,1.09,562,Middle,Needs Attention
U11937,2022-12-23,2022,12,December,63,55-64,Male,High School,Employed,Student,North America,4333.45,52001.4,3469.48,41633.76,863.97,0.8,156189.43,0.2,3.0,45.02,No,None,0.0,0,0.0,0.0,0.0,0.0,312,Middle,Needs Attention
U11938,2023-01-07,2023,1,January,42,35-44,Female,Other,Employed,Salesperson,Asia,3512.42,42149.04,1564.91,18778.92,1947.51,0.45,172145.19,0.55,4.08,110.0,No,None,0.0,0,0.0,0.0,0.0,0.0,434,Lower-Middle,Healthy
U11939,2023-10-06,2023,10,October,43,35-44,Female,Bachelor,Unemployed,Manager,Asia,5225.8,62709.6,3920.2,47042.4,1305.6,0.75,410592.24,0.25,6.55,104.74,No,None,0.0,0,0.0,0.0,0.0,0.0,400,Middle,Needs Attention
U11940,2022-12-07,2022,12,December,42,35-44,Male,High School,Employed,Student,North America,2415.22,28982.64,1458.96,17507.52,-8919.5,0.6,56395.46,-3.69,1.95,38.65,Yes,Home,423954.69,120,9875.76,4.09,25.77,4.09,719,Lower-Middle,Needs Attention
U11941,2023-09-22,2023,9,September,34,25-34,Male,PhD,Student,Unemployed,Europe,1899.61,22795.32,816.26,9795.12,-9018.75,0.43,86606.97,-4.75,3.8,106.1,Yes,Business,450400.62,300,10102.1,5.32,26.88,5.32,343,Low,Needs Attention
U11942,2024-03-02,2024,3,March,20,18-24,Male,Bachelor,Self-employed,Student,Europe,3696.59,44359.08,3186.52,38238.24,510.07,0.86,355578.95,0.14,8.02,111.59,No,None,0.0,0,0.0,0.0,0.0,0.0,690,Lower-Middle,Needs Attention
U11943,2021-12-02,2021,12,December,18,18-24,Female,Bachelor,Employed,Salesperson,Asia,1788.89,21466.68,1125.86,13510.32,7.18,0.63,143482.21,0.0,6.68,127.44,Yes,Business,30818.05,60,655.85,0.37,10.07,0.37,623,Low,Needs Attention
U11944,2024-09-04,2024,9,September,42,35-44,Male,High School,Employed,Student,Europe,4233.41,50800.92,1334.18,16010.16,2899.23,0.32,165548.09,0.68,3.26,124.08,No,None,0.0,0,0.0,0.0,0.0,0.0,383,Middle,Healthy
U11945,2024-01-02,2024,1,January,47,45-54,Female,Bachelor,Student,Salesperson,Asia,6024.9,72298.8,4589.09,55069.08,1435.81,0.76,266559.74,0.24,3.69,58.09,No,None,0.0,0,0.0,0.0,0.0,0.0,715,Upper-Middle,Needs Attention
U11946,2024-07-14,2024,7,July,42,35-44,Other,Master,Employed,Unemployed,North America,7284.93,87419.16,6305.45,75665.4,-6884.21,0.87,750141.23,-0.94,8.58,118.97,Yes,Education,236178.2,36,7863.69,1.08,12.17,1.08,327,Upper-Middle,Needs Attention
U11947,2025-06-14,2025,6,June,57,55-64,Male,Master,Student,Teacher,Asia,5028.24,60338.88,1812.89,21754.68,-14664.06,0.36,536469.13,-2.92,8.89,295.92,Yes,Home,478668.6,36,17879.41,3.56,20.37,3.56,356,Middle,Needs Attention
U11948,2023-06-12,2023,6,June,46,45-54,Male,High School,Employed,Salesperson,Europe,2782.93,33395.16,1020.23,12242.76,-694.12,0.37,35663.72,-0.25,1.07,34.96,Yes,Car,110008.97,360,2456.82,0.88,26.79,0.88,429,Lower-Middle,Needs Attention
U11949,2023-10-17,2023,10,October,48,45-54,Female,Master,Employed,Manager,Europe,7156.76,85881.12,4391.95,52703.4,2764.81,0.61,810117.44,0.39,9.43,184.46,No,None,0.0,0,0.0,0.0,0.0,0.0,830,Upper-Middle,Moderate
U11950,2023-12-22,2023,12,December,57,55-64,Female,High School,Employed,Student,Other,4478.85,53746.2,3092.08,37104.96,1386.77,0.69,114965.45,0.31,2.14,37.18,No,None,0.0,0,0.0,0.0,0.0,0.0,623,Middle,Moderate
U11951,2023-06-17,2023,6,June,38,35-44,Other,High School,Student,Doctor,North America,500.0,6000.0,258.03,3096.36,-4177.27,0.52,10394.63,-8.35,1.73,40.28,Yes,Education,148784.76,36,4419.24,8.84,4.4,8.84,576,Low,Needs Attention
U11952,2023-12-09,2023,12,December,63,55-64,Male,Bachelor,Student,Accountant,Other,7463.15,89557.8,5843.56,70122.72,-11808.3,0.78,24516.7,-1.58,0.27,4.2,Yes,Education,294279.56,24,13427.89,1.8,8.88,1.8,611,Upper-Middle,Needs Attention
U11953,2025-07-09,2025,7,July,41,35-44,Male,Bachelor,Self-employed,Driver,North America,2354.64,28255.68,2087.1,25045.2,267.54,0.89,149554.27,0.11,5.29,71.66,No,None,0.0,0,0.0,0.0,0.0,0.0,591,Lower-Middle,Needs Attention
U11954,2021-08-19,2021,8,August,69,65+,Male,High School,Employed,Manager,North America,4248.92,50987.04,2040.04,24480.48,2208.88,0.48,339110.19,0.52,6.65,166.23,No,None,0.0,0,0.0,0.0,0.0,0.0,377,Middle,Healthy
U11955,2021-10-21,2021,10,October,25,25-34,Male,Master,Student,Doctor,North America,3991.35,47896.2,3475.92,41711.04,-7095.87,0.87,146776.04,-1.78,3.06,42.23,Yes,Car,480333.3,180,7611.3,1.91,17.64,1.91,448,Lower-Middle,Needs Attention
U11956,2021-09-23,2021,9,September,49,45-54,Female,Bachelor,Employed,Engineer,Asia,1504.67,18056.04,941.93,11303.16,562.74,0.63,36385.61,0.37,2.02,38.63,No,None,0.0,0,0.0,0.0,0.0,0.0,316,Low,Moderate
U11957,2024-03-06,2024,3,March,38,35-44,Female,Bachelor,Unemployed,Unemployed,Asia,2419.82,29037.84,1030.92,12371.04,1388.9,0.43,106919.16,0.57,3.68,103.71,No,None,0.0,0,0.0,0.0,0.0,0.0,737,Lower-Middle,Healthy
U11958,2021-12-12,2021,12,December,42,35-44,Female,Master,Employed,Student,Europe,3630.66,43567.92,2733.07,32796.84,-10337.75,0.75,411406.47,-2.85,9.44,150.53,Yes,Business,121575.52,12,11235.34,3.09,19.54,3.09,392,Lower-Middle,Needs Attention
U11959,2025-04-02,2025,4,April,24,18-24,Other,Other,Employed,Doctor,Europe,4528.19,54338.28,1434.26,17211.12,3093.93,0.32,357596.46,0.68,6.58,249.32,No,None,0.0,0,0.0,0.0,0.0,0.0,780,Middle,Healthy
U11960,2022-08-18,2022,8,August,54,45-54,Male,Master,Employed,Driver,Asia,6842.36,82108.32,2522.41,30268.92,4319.95,0.37,426166.93,0.63,5.19,168.95,No,None,0.0,0,0.0,0.0,0.0,0.0,560,Upper-Middle,Healthy
U11961,2023-04-07,2023,4,April,57,55-64,Female,Master,Employed,Driver,Africa,4333.3,51999.6,1319.89,15838.68,1883.1,0.3,29125.66,0.43,0.56,22.07,Yes,Car,113214.61,240,1130.31,0.26,10.5,0.26,801,Middle,Healthy
